TripID,Date,From_Station,To_Station,Distance_km,Fare,Cost_per_passenger,Passengers,Ticket_Type,Remarks
83583,17/05/2024,Mandi House,Rajiv Chowk,2.06,89.13,91.59,21,Return,maintenance
127684,18/05/2023,Kirti Nagar,Inderlok,8.69,181.18,71.61,19,Return,
53897,30/07/2022,AIIMS,Barakhamba Road,4.64,45.92,12.05,19,Single,off-peak
95746,29/04/2024,Pragati Maidan,Laxmi Nagar,1.45,93.76,91.29,19,Single,peak
10635,03/02/2023,  Punjabi Bagh ,Jasola Vihar,1.59,135.07,75.28,18,Tourist Card,weekend
113971,09/06/2024,   RAJIV CHOWK ,Noida City Centre,1.5,15.12,41.81,13,Single,off-peak
56336,01/02/2023,Janakpuri West,New Delhi,1.49,154.23,40.97,14,Single,maintenance
91035,12/02/2022,Chandni Chowk,Dilshad Garden,12.11,17.25,78.86,16,Return,maintenance
55870,19/03/2024, Pragati Maidan   ,Hauz Khas,2.29,110.28,103.91,14,Single,festival
133872,30/11/2023,Noida City Centre,Central Secretariat,0.57,21.94,90.74,17,Single,festival
7794,16/12/2023,   netaji subhash place ,Central Secretariat,5.49,121.79,65.05,20,Smart Card,off-peak
120105,23/09/2023,Rajiv Chowk,New Delhi,0.88,189.65,94.25,24,Tourist Card,festival
147487,23/08/2022, DILSHAD GARDEN   ,Netaji Subhash Place,2.69,158.14,37.53,12,Smart Card,peak
53544,20/07/2024,Inderlok,Barakhamba Road,8.15,44.71,98.45,15,Return,festival
105331,14/07/2024,Netaji Subhash Place,Barakhamba Road,0.8,67.34,95.12,20,Single,weekend
66981,30/01/2023,Kirti Nagar,Kashmere Gate,2.39,105.94,34.12,19,Single,
49189,15/11/2022,Pragati Maidan,Shivaji Park,16.19,123.96,34.17,26,Smart Card,peak
113678,26/08/2024,Barakhamba Road,Jasola Vihar,8.35,166.25,10.94,20,Smart Card,maintenance
27358,14/01/2022,  KIRTI NAGAR ,Kalkaji Mandir,20.43,181.13,106.89,25,Smart Card,weekend
57513,25/01/2022,Kashmere Gate,Janakpuri West,1.38,191.73,49.91,33,Tourist Card,
122225,17/02/2022,   Netaji Subhash Place ,Dilshad Garden,2.7,81.41,34.93,25,Tourist Card,peak
98467,25/03/2024, pragati maidan  ,Inderlok,14.84,84.6,7.34,16,Single,maintenance
71364,28/12/2022,AIIMS,Kirti Nagar,7.43,134.33,58.22,19,Smart Card,peak
79659,25/12/2024,Laxmi Nagar,Rajiv Chowk,5.95,129.98,68.89,18,Single,
143199,27/04/2022, MODEL TOWN   ,Mandi House,5.43,171.15,111.24,21,Return,maintenance
33021,04/08/2024,Barakhamba Road,Laxmi Nagar,1.62,31.77,91.16,16,Tourist Card,peak
139999,23/04/2022,AIIMS,Janakpuri West,3.97,103.08,113.09,21,Smart Card,off-peak
145262,18/03/2024,  Noida City Centre   ,Model Town,5.27,180.24,49.35,21,Return,maintenance
71341,09/10/2023,  Model Town   ,Central Secretariat,11.33,21.86,104.95,19,Single,festival
148123,15/01/2022,Janakpuri West,Punjabi Bagh,2,30.88,25.92,23,Smart Card,weekend
114681,14/12/2024,Old Delhi,Dilshad Garden,2.12,52.87,88.61,20,Smart Card,
99080,16/10/2024,Kalkaji Mandir,Janakpuri West,12.18,89.01,36.77,20,Tourist Card,maintenance
48946,29/08/2024,Jasola Vihar,Shivaji Park,9.9,195.74,24.09,30,Smart Card,maintenance
69371,28/04/2023,Kalkaji Mandir,Dilshad Garden,2.63,189.24,100.52,17,Single,
61194,01/12/2023,Noida City Centre,Punjabi Bagh,21.93,28.53,81.71,18,Tourist Card,weekend
63827,26/02/2024,New Delhi,Laxmi Nagar,2.11,194.03,68.65,24,Return,
81514,16/02/2022,Kalkaji Mandir,Hauz Khas,1.75,98.97,111.08,22,Single,peak
42695,18/05/2022, aiims ,Laxmi Nagar,2.9,98.77,45.4,27,,weekend
135437,10/05/2023,Janakpuri West,Barakhamba Road,3.34,193.01,97.49,21,Single,
74641,16/07/2022,Laxmi Nagar,New Delhi,9.07,38.43,116.7,13,Smart Card,off-peak
123111,10/07/2022,Rajiv Chowk,Laxmi Nagar,2.56,165.36,99.67,16,Smart Card,festival
143906,03/07/2024,Inderlok,Dilshad Garden,9.83,166.27,82.36,20,Single,
140003,06/11/2023,Laxmi Nagar,Punjabi Bagh,4.55,117.41,67.42,17,Return,weekend
22841,30/11/2024,Netaji Subhash Place,Kashmere Gate,11.8,36.78,96.95,15,Smart Card,peak
36851,14/09/2024, Barakhamba Road ,Pragati Maidan,0.64,52.04,52.24,21,Smart Card,
53192,23/12/2024,Old Delhi,Jasola Vihar,3.2,188.47,63.39,20,Return,off-peak
121564,25/02/2024, Laxmi Nagar ,Kashmere Gate,4.59,72.34,107.15,16,Smart Card,
84874,12/02/2022, MODEL TOWN ,Chandni Chowk,1.15,143.59,75.63,22,Single,off-peak
90767,16/04/2022,Dilshad Garden,Kashmere Gate,3.27,51.53,58.97,21,Return,peak
82444,17/12/2022,Laxmi Nagar,Pragati Maidan,4.17,83.96,80.9,24,Single,peak
113857,15/10/2022,AIIMS,Netaji Subhash Place,4.83,192.26,69.6,13,Tourist Card,festival
113282,16/11/2022, INDERLOK   ,Mandi House,7.48,68.23,14.87,25,Return,off-peak
85243,18/04/2022,AIIMS,Kalkaji Mandir,2.44,14.63,48.56,17,Smart Card,
137328,10/11/2022,Model Town,Hauz Khas,3.07,183.94,20.84,16,Smart Card,peak
50482,12/04/2023,Central Secretariat,Old Delhi,3.2,123.26,51.33,21,Return,off-peak
13792,04/10/2022,Pragati Maidan,Dilshad Garden,0.6,69.58,20.03,22,Single,peak
130450,18/12/2022,Rajiv Chowk,Kalkaji Mandir,5.45,131.77,66.79,21,Tourist Card,weekend
108711,21/08/2023,Barakhamba Road,Netaji Subhash Place,8.07,46.94,79.06,19,Smart Card,
143951,21/02/2023,   AIIMS  ,Kirti Nagar,1.63,136.02,95.37,16,Return,
11496,22/08/2023,New Delhi,Model Town,3.77,22.33,89.28,24,Smart Card,weekend
104710,21/09/2022,   Rajouri Garden   ,Old Delhi,38.62,186.98,93.82,15,Return,peak
37335,05/09/2023,   Kalkaji Mandir ,Laxmi Nagar,3.16,55.78,98.78,17,Tourist Card,weekend
15411,29/03/2024, Rajouri Garden   ,Pragati Maidan,4.17,107.71,52.93,24,Return,weekend
38307,04/06/2024,Inderlok,Dilshad Garden,12.36,176.07,79.01,19,Smart Card,maintenance
93352,21/07/2023,  Old Delhi   ,Janakpuri West,0.98,160.82,11.59,18,Tourist Card,off-peak
68596,18/09/2023,   Netaji Subhash Place  ,Noida City Centre,0.64,92.93,46.04,24,Single,off-peak
8053,17/11/2024,Chandni Chowk,Kalkaji Mandir,2.12,12.48,118.66,21,Return,weekend
8478,13/12/2023,Shivaji Park,Central Secretariat,4.45,55.24,48.88,11,Return,maintenance
50522,25/03/2023,Central Secretariat,Kashmere Gate,5.06,46.5,85.96,20,Single,
63792,08/08/2022,Shivaji Park,Jasola Vihar,3.09,49.47,47.17,24,Return,peak
43861,07/03/2023,Laxmi Nagar,Netaji Subhash Place,1.77,86.74,47.26,28,Single,weekend
39382,30/05/2024,Shivaji Park,Mandi House,3.95,83.54,71.27,24,Single,weekend
82136,28/03/2022,  Inderlok  ,Central Secretariat,5.8,180.66,61.2,17,Return,off-peak
127589,06/07/2023,Kalkaji Mandir,Barakhamba Road,7.17,61.1,113.89,24,Smart Card,
134142,14/08/2022,   Noida City Centre ,Hauz Khas,5.66,79.1,41.7,14,Single,peak
52743,03/03/2024,New Delhi,Central Secretariat,2.5,136.13,17.89,14,Single,off-peak
104851,27/07/2023,   MODEL TOWN  ,Kirti Nagar,1.5,96.59,24.23,22,Return,
19050,14/12/2022,Hauz Khas,Inderlok,5.83,40.64,74.6,26,Return,off-peak
114742,10/12/2022,Mandi House,Inderlok,2.31,189.4,89.86,19,Single,off-peak
82268,12/11/2022,  Pragati Maidan   ,Kirti Nagar,5.23,25.24,80.39,14,Smart Card,
48878,25/08/2022,Noida City Centre,Laxmi Nagar,0.88,42.83,106.14,19,Tourist Card,weekend
18125,05/02/2023,Mandi House,Model Town,3.79,97.87,91.77,26,Return,
140945,22/03/2023,Rajiv Chowk,Old Delhi,11.43,193.67,40.05,11,Smart Card,maintenance
76358,14/03/2022,Rajouri Garden,Laxmi Nagar,9.05,150.06,100.59,18,Smart Card,peak
50565,24/12/2023,Kalkaji Mandir,Janakpuri West,4.01,88.48,11.28,24,Single,weekend
52356,12/12/2024,Dilshad Garden,Shivaji Park,1.45,171.95,72.03,23,Smart Card,
3389,12/02/2022,Pragati Maidan,Kalkaji Mandir,8.74,74.2,51.88,28,Single,
14502,14/09/2024,  AIIMS  ,Mandi House,19.69,130.2,39.27,23,Return,weekend
71932,23/02/2024,   Shivaji Park   ,Noida City Centre,1.94,97.55,104.79,20,Single,
42374,04/06/2022,Barakhamba Road,Punjabi Bagh,1,190.84,108.68,25,Tourist Card,maintenance
61487,01/12/2024,AIIMS,Laxmi Nagar,5.27,177.02,110.62,18,Smart Card,weekend
37675,13/12/2023,Noida City Centre,Model Town,2.51,132.34,7.04,22,Tourist Card,
140774,19/04/2023,Central Secretariat,Inderlok,1.09,156.92,47.13,22,Smart Card,
546,28/01/2023,Kirti Nagar,Pragati Maidan,3.16,156.22,76.31,27,Single,
53197,09/11/2022,Kalkaji Mandir,Dilshad Garden,5.99,36.95,25.23,21,Smart Card,
32649,29/12/2023,Kalkaji Mandir,Barakhamba Road,6.29,28.24,79.18,17,Tourist Card,peak
103895,19/08/2024,New Delhi,Hauz Khas,4.97,90.16,27.04,20,Smart Card,
138084,27/08/2022,Pragati Maidan,Jasola Vihar,3,141,117.62,17,Single,peak
139668,02/06/2022,   central secretariat  ,Shivaji Park,2.08,87.65,96.6,20,Single,festival
775,23/05/2024,   punjabi bagh ,New Delhi,1.74,154.55,116.36,22,Smart Card,festival
132781,20/04/2024,Old Delhi,Old Delhi,4.39,53.31,104.07,19,Tourist Card,off-peak
90274,12/04/2023,Pragati Maidan,Model Town,17.61,42.88,5.07,15,Tourist Card,off-peak
9107,08/06/2022,   netaji subhash place ,Old Delhi,2.9,164.82,72.02,21,Tourist Card,maintenance
102900,13/03/2024,Shivaji Park,AIIMS,1.79,149.35,81.71,20,Single,off-peak
140478,12/08/2024,Dilshad Garden,Punjabi Bagh,15.7,152.22,16.99,13,Single,off-peak
17329,10/05/2024,Netaji Subhash Place,New Delhi,5.79,183.19,85.6,22,Return,maintenance
105449,30/08/2024,   Rajouri Garden  ,Dilshad Garden,1.43,19.82,99.88,31,Single,weekend
70918,22/08/2023,Barakhamba Road,Pragati Maidan,0.74,168.29,114.32,15,Smart Card,weekend
57905,08/02/2022,AIIMS,Model Town,2.06,59.23,94.69,17,Single,weekend
95371,13/10/2024,   Rajouri Garden   ,Shivaji Park,1.62,37.4,48.82,13,Tourist Card,maintenance
89483,30/11/2022,   Hauz Khas   ,Old Delhi,4.54,170.52,94.41,25,Tourist Card,
35881,07/10/2022,Kirti Nagar,Model Town,5.71,120.02,118.07,22,Tourist Card,off-peak
63462,16/12/2024,  kashmere gate  ,Pragati Maidan,1.16,113.25,83.1,21,Tourist Card,weekend
56105,03/03/2022,   janakpuri west ,New Delhi,6.79,29.65,28.55,25,Return,festival
25774,29/11/2023,Shivaji Park,Netaji Subhash Place,12.51,104.43,13.86,23,Smart Card,
112526,06/12/2022,Hauz Khas,Kirti Nagar,0.93,156.52,22.29,29,Single,peak
5302,12/01/2022, Netaji Subhash Place ,Mandi House,1.95,107.5,65.85,16,Single,weekend
89113,13/11/2024,Dilshad Garden,Chandni Chowk,3.63,165.54,104.91,18,Return,weekend
68549,01/10/2024,Kirti Nagar,Rajouri Garden,3,171.65,35.62,22,Smart Card,weekend
53003,26/01/2024,  Laxmi Nagar  ,Laxmi Nagar,15.58,102.93,97.5,22,Return,off-peak
16466,16/03/2022,Pragati Maidan,Barakhamba Road,2.59,161.83,54.63,19,Single,off-peak
83773,09/10/2023,Kalkaji Mandir,Rajouri Garden,3.54,152.88,28.69,16,Single,maintenance
114409,17/02/2022,Barakhamba Road,Rajouri Garden,5.32,103.97,116.6,23,Return,weekend
58338,23/12/2023,  hauz khas   ,Kashmere Gate,1.44,172.62,5.6,19,Single,
67117,06/05/2024,  Kashmere Gate ,New Delhi,4.76,55.87,74.67,19,Smart Card,weekend
51330,06/12/2022,Barakhamba Road,Old Delhi,12.1,125.23,102.8,21,Single,maintenance
83652,14/05/2023,Hauz Khas,Chandni Chowk,1.15,104.4,93.62,21,Single,weekend
131096,06/10/2023,Barakhamba Road,Inderlok,0.55,17.85,87.42,21,Return,weekend
96566,16/03/2022,Rajiv Chowk,Noida City Centre,0.83,181.63,108.98,16,Single,weekend
149286,20/06/2024,New Delhi,Shivaji Park,3.34,42.01,31.57,19,Single,maintenance
63402,19/12/2022,  Rajouri Garden   ,Janakpuri West,9.27,192.98,58.59,34,Return,maintenance
123189,04/02/2024,Central Secretariat,Mandi House,1.6,90.46,8.14,21,Single,maintenance
53655,19/06/2022,Kalkaji Mandir,Hauz Khas,4.27,39.03,29.78,20,Tourist Card,off-peak
13967,21/11/2024,Dilshad Garden,Janakpuri West,3.13,77.39,24.3,19,Smart Card,weekend
35776,11/10/2022,   MODEL TOWN   ,Kalkaji Mandir,0.54,65.2,83.13,24,Single,
83921,04/04/2023, Chandni Chowk ,Inderlok,2.9,84.75,86.2,13,Return,off-peak
82641,15/07/2023,Barakhamba Road,New Delhi,6.41,35.71,12.13,15,Smart Card,
111147,09/05/2024,Inderlok,AIIMS,4.05,176.78,67.73,17,Smart Card,festival
11160,06/01/2024,Old Delhi,Jasola Vihar,0.81,128.23,84.35,22,Tourist Card,off-peak
143508,14/07/2022,Chandni Chowk,Kalkaji Mandir,5.72,26.63,107.51,14,Smart Card,maintenance
126530,06/04/2023,Janakpuri West,Punjabi Bagh,0.6,72.05,104.6,9,Smart Card,festival
13197,26/12/2024,Noida City Centre,Shivaji Park,2.29,77.09,115.97,19,Single,
125146,23/07/2022,Kirti Nagar,Kashmere Gate,2.31,117.56,22.7,20,Smart Card,maintenance
19827,14/10/2022,   Dilshad Garden ,Shivaji Park,18.74,47.94,32.67,18,Tourist Card,weekend
16484,18/04/2023,Inderlok,Dilshad Garden,3.92,165.12,82.37,26,Return,weekend
46838,18/11/2022,Kashmere Gate,Laxmi Nagar,12.03,133.73,78.12,23,Return,maintenance
17744,14/07/2024,   Shivaji Park  ,Chandni Chowk,4.59,159.66,41.81,20,Single,festival
32267,28/06/2024,Hauz Khas,Noida City Centre,3,195.21,27.81,11,Smart Card,weekend
137578,12/10/2022,Chandni Chowk,Model Town,1.76,13.48,49.28,23,Return,weekend
35968,27/10/2024,Mandi House,Laxmi Nagar,18.23,121.25,37.91,15,Single,
19818,15/10/2024, NEW DELHI   ,AIIMS,6.84,128.2,40.51,18,Return,maintenance
22202,31/03/2022,AIIMS,Noida City Centre,14.38,47.1,77.74,29,Tourist Card,off-peak
92406,16/04/2022,Barakhamba Road,Punjabi Bagh,3.02,134.93,22.67,21,Smart Card,peak
5525,02/08/2023,Dilshad Garden,Central Secretariat,10.07,56.67,98.14,23,Tourist Card,off-peak
146209,09/05/2022,   Noida City Centre  ,Rajouri Garden,9.51,103.3,54.19,16,Single,maintenance
118915,26/04/2024, Barakhamba Road   ,Old Delhi,8.62,173.26,94.4,24,Return,
31821,18/12/2022,Kirti Nagar,Chandni Chowk,6,71.24,116.27,18,Smart Card,festival
26446,09/12/2024,   punjabi bagh  ,Inderlok,1.41,183.89,49.78,35,Smart Card,off-peak
131802,25/03/2023,   MANDI HOUSE   ,Shivaji Park,1.04,159.11,73.27,27,Single,weekend
137049,17/04/2024,   Inderlok ,New Delhi,14.8,30.16,7.16,25,Return,weekend
9090,02/11/2023,Inderlok,Dilshad Garden,13.03,113.9,90.85,20,Smart Card,maintenance
47861,04/03/2023,Kashmere Gate,Dilshad Garden,22.41,125.92,20.67,23,Smart Card,weekend
141287,12/09/2022,   LAXMI NAGAR  ,Kashmere Gate,5.36,109.71,31.5,18,Single,maintenance
17608,05/06/2023,New Delhi,Rajiv Chowk,0.86,184.76,84.18,16,Smart Card,weekend
116262,02/07/2022,  Rajiv Chowk  ,Barakhamba Road,9.43,40.49,22.76,17,Return,festival
100529,30/12/2022, netaji subhash place ,Dilshad Garden,0.69,22.48,86.15,27,Tourist Card,festival
18518,09/03/2023,Dilshad Garden,Netaji Subhash Place,3.7,104.37,79.41,11,Single,maintenance
81767,09/12/2024,Mandi House,Shivaji Park,3.67,112.14,14.37,23,Smart Card,maintenance
63151,09/10/2022,Laxmi Nagar,Noida City Centre,4.24,84.2,54.3,17,Tourist Card,peak
53739,21/12/2024,Barakhamba Road,New Delhi,9.53,198.15,12.31,19,Tourist Card,maintenance
22961,18/12/2022,Kirti Nagar,Janakpuri West,3.04,103.35,82.86,23,Return,festival
133039,22/01/2022,Chandni Chowk,Dilshad Garden,3.99,111.77,7.46,25,Smart Card,peak
232,05/07/2023,   kirti nagar   ,Laxmi Nagar,8.14,36.41,72.95,30,Tourist Card,festival
114660,15/06/2023,Rajouri Garden,Dilshad Garden,1.92,129.68,67.56,21,Tourist Card,festival
33774,19/10/2022, Noida City Centre   ,Barakhamba Road,4.99,16.38,72.84,16,Return,
133349,09/06/2024,Laxmi Nagar,Shivaji Park,2.08,17,64.44,23,Return,festival
3676,04/11/2022,Janakpuri West,Shivaji Park,2.5,21.36,69.63,20,Smart Card,weekend
48513,05/01/2023,New Delhi,Pragati Maidan,14.52,51.8,26.44,21,Tourist Card,weekend
3844,23/03/2023, PRAGATI MAIDAN   ,Shivaji Park,4.52,162.89,94.49,16,Tourist Card,weekend
29316,31/01/2022,Model Town,Jasola Vihar,1.92,159.81,10.62,14,Single,weekend
34370,18/08/2024,Old Delhi,Hauz Khas,1.39,55.86,44.61,16,Smart Card,peak
89657,09/03/2024,  Kashmere Gate   ,Netaji Subhash Place,0.7,47.37,75.94,21,Return,
46153,08/08/2024,Chandni Chowk,Pragati Maidan,7.87,134.03,71.6,26,Single,weekend
113482,25/03/2023,Noida City Centre,Pragati Maidan,8.2,115.09,14.81,24,Single,
147596,10/08/2022,Hauz Khas,Punjabi Bagh,2.68,142.15,116.26,20,Return,off-peak
50943,02/09/2022, Noida City Centre ,Mandi House,4.37,137.58,65.73,16,Return,peak
41739,12/02/2022,Dilshad Garden,Noida City Centre,1.28,57.21,8.82,20,Single,peak
44724,27/08/2022,   BARAKHAMBA ROAD   ,Dilshad Garden,5.88,70.35,43.24,15,Tourist Card,peak
63976,18/01/2022,Hauz Khas,AIIMS,3.4,86.76,12.74,28,Tourist Card,
98223,01/03/2022,Dilshad Garden,Hauz Khas,2.16,196.98,49.97,15,Single,
36829,01/04/2023,AIIMS,New Delhi,0.96,22.31,25.59,25,Smart Card,
85408,19/01/2024,Chandni Chowk,Inderlok,7.11,112.64,11.86,18,Smart Card,peak
147204,14/12/2022, Kashmere Gate ,Dilshad Garden,4.45,98.95,58.15,21,Smart Card,peak
82825,15/06/2023, SHIVAJI PARK   ,Kirti Nagar,1.48,19.3,46.1,17,Smart Card,festival
6180,16/12/2022, CHANDNI CHOWK  ,Inderlok,5.06,52.65,61.66,16,Smart Card,festival
60589,18/09/2024, kirti nagar  ,Inderlok,5.55,73.86,58.24,20,Smart Card,off-peak
116230,08/11/2022,Kashmere Gate,Pragati Maidan,5.82,48.5,116.39,14,Tourist Card,maintenance
146359,28/07/2024,Netaji Subhash Place,Jasola Vihar,8.79,153.63,25.07,18,Return,weekend
68101,23/08/2022,Noida City Centre,Model Town,5.92,79.17,25.43,23,Single,weekend
3662,03/07/2023,  Mandi House  ,Barakhamba Road,5.09,94.93,25.97,26,Smart Card,festival
94521,16/03/2023,Hauz Khas,Chandni Chowk,10.48,74.66,79.75,17,Tourist Card,off-peak
92391,22/07/2022,   Barakhamba Road ,Kalkaji Mandir,4.5,32.45,46.94,21,Tourist Card,festival
131530,07/09/2023,Hauz Khas,Kirti Nagar,3.98,75.02,46.24,20,Single,
92623,20/06/2024,  Inderlok ,AIIMS,6.03,176.21,24.64,14,Smart Card,weekend
21419,14/05/2022,Netaji Subhash Place,Shivaji Park,1.65,131.17,18.5,25,Single,
118251,26/05/2023,  Punjabi Bagh   ,Pragati Maidan,4.38,109.37,109.38,19,Tourist Card,weekend
131954,22/02/2024, Mandi House  ,Rajouri Garden,1.79,191.26,14.97,19,Smart Card,weekend
149633,30/10/2024,Rajiv Chowk,Rajouri Garden,3.04,93.16,97.19,15,Tourist Card,festival
135813,04/04/2024, Kashmere Gate  ,Kalkaji Mandir,5.92,121.79,13.96,16,Single,
54280,28/06/2024,Rajiv Chowk,Inderlok,0.66,118.78,38.05,25,Smart Card,peak
2476,10/08/2024,Kashmere Gate,Inderlok,9.96,95.44,47.87,19,Smart Card,maintenance
139234,15/09/2022,Rajiv Chowk,Barakhamba Road,7.02,142.23,70.35,20,Single,peak
106313,24/06/2024,  shivaji park  ,Barakhamba Road,2.42,174.55,95.39,31,Return,
87302,27/02/2023, Laxmi Nagar ,Shivaji Park,18.82,15.29,43.77,16,Return,
130855,30/04/2023,Old Delhi,Hauz Khas,10.98,14.05,102.77,14,Return,off-peak
148614,28/08/2024,Rajouri Garden,Mandi House,0.82,163.58,79.78,19,Smart Card,peak
19225,20/11/2022,Chandni Chowk,Mandi House,6.58,95.05,40.14,25,Single,weekend
49877,14/03/2024,Chandni Chowk,Punjabi Bagh,3.69,21,66.3,23,Tourist Card,festival
124772,29/12/2023,Shivaji Park,Kirti Nagar,9.26,18.02,60.66,25,Smart Card,peak
104244,24/12/2022,Rajiv Chowk,Jasola Vihar,1.45,16.14,72.01,21,Single,festival
114562,17/09/2023,Hauz Khas,Pragati Maidan,0.93,183.71,68.02,18,Return,off-peak
764,25/03/2024,AIIMS,Netaji Subhash Place,2.21,167.56,39.5,19,Single,
118670,04/09/2023,  Dilshad Garden  ,Model Town,1.78,161.08,119.45,24,Single,
27766,01/02/2024,Jasola Vihar,Barakhamba Road,15.68,155.34,92.36,28,Single,maintenance
137704,29/11/2024,Chandni Chowk,New Delhi,0.61,103,85.18,19,Single,weekend
83108,05/05/2022,  hauz khas ,Netaji Subhash Place,8.87,109.38,21.15,21,Return,
82914,04/11/2023, mandi house ,Pragati Maidan,5.14,155.42,21.33,16,Tourist Card,maintenance
67299,15/04/2024,Chandni Chowk,Shivaji Park,11.16,182.35,107.11,24,Single,weekend
82289,21/08/2023,Punjabi Bagh,New Delhi,6.36,98.2,9.28,17,Return,festival
34657,21/10/2022,Kashmere Gate,Barakhamba Road,14.95,29.77,55.02,26,Return,maintenance
81537,01/01/2023,  Barakhamba Road   ,Hauz Khas,1.04,173.95,115.32,21,Tourist Card,weekend
34779,29/08/2022,Mandi House,Laxmi Nagar,2.83,58.15,70.56,14,Single,peak
101564,29/05/2023,Barakhamba Road,Model Town,5.77,191.27,33.85,20,Smart Card,maintenance
69841,18/09/2023, Model Town   ,Netaji Subhash Place,5.2,97.58,95.15,24,Tourist Card,maintenance
76202,26/02/2024,Netaji Subhash Place,Pragati Maidan,4.76,153.5,55.83,22,Return,peak
46132,02/12/2023,AIIMS,Punjabi Bagh,6.19,12.7,119.02,19,,off-peak
12170,01/02/2023, BARAKHAMBA ROAD   ,Central Secretariat,5.94,32.31,23.7,17,Single,maintenance
145505,24/02/2024,Kalkaji Mandir,Kirti Nagar,3.12,72.11,14.1,22,Tourist Card,off-peak
120609,16/03/2023,   Dilshad Garden ,Rajiv Chowk,7.01,185.21,17.15,18,Return,peak
123145,28/08/2023,Punjabi Bagh,Model Town,4.34,110.17,99.71,18,Return,maintenance
51406,29/08/2024,  BARAKHAMBA ROAD   ,Inderlok,2.28,130.57,47.42,13,Return,
79522,30/06/2023,Hauz Khas,AIIMS,3.63,51.61,49.18,22,Return,maintenance
119337,27/04/2024,Punjabi Bagh,Inderlok,8.74,199.82,63.49,17,Tourist Card,maintenance
144925,17/08/2022,Mandi House,Shivaji Park,1.41,50.41,10.5,24,Return,off-peak
49563,30/08/2024,Central Secretariat,Punjabi Bagh,3.4,32.28,108.7,29,Tourist Card,maintenance
57053,30/10/2022,Barakhamba Road,Kashmere Gate,9.02,168.96,83.23,19,Single,maintenance
5160,05/09/2022,AIIMS,Central Secretariat,3.48,22.05,84.16,19,Return,off-peak
110390,13/01/2022,Dilshad Garden,Shivaji Park,6.31,38.4,25.54,22,Return,festival
118743,10/08/2022,  Barakhamba Road   ,Laxmi Nagar,0.92,168.35,60.64,30,Tourist Card,weekend
88000,19/08/2024,AIIMS,Chandni Chowk,5.87,157.61,76.65,21,Single,off-peak
134268,15/09/2023,AIIMS,Kirti Nagar,6.96,134.51,28.25,22,Tourist Card,
49266,12/03/2024,Rajouri Garden,Chandni Chowk,8.01,43.47,115.25,23,Return,
126406,15/07/2024,  AIIMS   ,Chandni Chowk,4.2,33.5,75.72,15,Return,
17225,29/11/2024,Rajouri Garden,Kirti Nagar,1.09,195.45,57.42,14,Single,off-peak
62856,17/01/2024, hauz khas ,Rajiv Chowk,1.61,152.86,24.19,16,Single,peak
69329,08/02/2022,AIIMS,Barakhamba Road,10.23,140.19,27.34,26,Return,off-peak
20023,24/12/2022,Pragati Maidan,Barakhamba Road,3.09,178.79,14.01,27,Tourist Card,peak
74954,15/09/2024,Punjabi Bagh,Shivaji Park,1.45,137.14,56.52,19,Return,weekend
124272,12/11/2022,Hauz Khas,Noida City Centre,12.33,67.69,60.68,16,Return,festival
63053,29/05/2023,Pragati Maidan,Old Delhi,5.31,140.98,30.77,22,Single,peak
